Province_State,Old_Date,Confirmed,Deaths,Month,Day,Year,Date
Georgia,11-18-2021,1653237,30094,11,18,2021,2021-11-18
Grand Princess,11-18-2021,103,3,11,18,2021,2021-11-18
Guam,11-18-2021,19040,262,11,18,2021,2021-11-18
Hawaii,11-18-2021,86316,992,11,18,2021,2021-11-18
Idaho,11-18-2021,302394,3826,11,18,2021,2021-11-18
Illinois,11-18-2021,1758147,29113,11,18,2021,2021-11-18
Indiana,11-18-2021,1065717,17220,11,18,2021,2021-11-18
Iowa,11-18-2021,509761,7268,11,18,2021,2021-11-18
Kansas,11-18-2021,453545,6639,11,18,2021,2021-11-18
Kentucky,11-18-2021,768656,10394,11,18,2021,2021-11-18
Louisiana,11-18-2021,766849,14735,11,18,2021,2021-11-18
Maine,11-18-2021,114065,1254,11,18,2021,2021-11-18
Maryland,11-18-2021,574914,11096,11,18,2021,2021-11-18
Massachusetts,11-18-2021,887889,15728,11,18,2021,2021-11-18
Michigan,11-18-2021,1387938,24684,11,18,2021,2021-11-18
Minnesota,11-18-2021,866055,9249,11,18,2021,2021-11-18
Mississippi,11-18-2021,510322,10222,11,18,2021,2021-11-18
Missouri,11-18-2021,892648,12985,11,18,2021,2021-11-18
Montana,11-18-2021,187530,2540,11,18,2021,2021-11-18
Nebraska,11-18-2021,300348,3092,11,18,2021,2021-11-18
Nevada,11-18-2021,451547,7898,11,18,2021,2021-11-18
New Hampshire,11-18-2021,149827,1656,11,18,2021,2021-11-18
New Jersey,11-18-2021,1225928,28230,11,18,2021,2021-11-18
New Mexico,11-18-2021,300101,5238,11,18,2021,2021-11-18
New York,11-18-2021,2652280,57097,11,18,2021,2021-11-18
North Carolina,11-18-2021,1512478,18562,11,18,2021,2021-11-18
North Dakota,11-18-2021,157582,1875,11,18,2021,2021-11-18
Northern Mariana Islands,11-18-2021,395,3,11,18,2021,2021-11-18
Ohio,11-18-2021,1627051,27147,11,18,2021,2021-11-18
Oklahoma,11-18-2021,657630,11757,11,18,2021,2021-11-18
Oregon,11-18-2021,382990,4886,11,18,2021,2021-11-18
Pennsylvania,11-18-2021,1666724,32729,11,18,2021,2021-11-18
Puerto Rico,11-18-2021,187339,3259,11,18,2021,2021-11-18
Rhode Island,11-18-2021,185799,2903,11,18,2021,2021-11-18
South Carolina,11-18-2021,910690,14078,11,18,2021,2021-11-18
South Dakota,11-18-2021,161960,2303,11,18,2021,2021-11-18
Tennessee,11-18-2021,1301880,16773,11,18,2021,2021-11-18
Texas,11-18-2021,4332092,73078,11,18,2021,2021-11-18
Utah,11-18-2021,581165,3411,11,18,2021,2021-11-18
Vermont,11-18-2021,45985,401,11,18,2021,2021-11-18
Virgin Islands,11-18-2021,7427,84,11,18,2021,2021-11-18
Virginia,11-18-2021,951698,14469,11,18,2021,2021-11-18
Washington,11-18-2021,760482,9086,11,18,2021,2021-11-18
West Virginia,11-18-2021,286249,4717,11,18,2021,2021-11-18
Wisconsin,11-18-2021,941550,9800,11,18,2021,2021-11-18
Wyoming,11-18-2021,109083,1347,11,18,2021,2021-11-18
Alabama,11-19-2021,841956,16063,11,19,2021,2021-11-19
Alaska,11-19-2021,148083,862,11,19,2021,2021-11-19
American Samoa,11-19-2021,4,0,11,19,2021,2021-11-19
Arizona,11-19-2021,1233146,21886,11,19,2021,2021-11-19
Arkansas,11-19-2021,523192,8608,11,19,2021,2021-11-19
California,11-19-2021,5028351,73623,11,19,2021,2021-11-19
Colorado,11-19-2021,825005,9630,11,19,2021,2021-11-19
Connecticut,11-19-2021,412918,8850,11,19,2021,2021-11-19
Delaware,11-19-2021,149566,2154,11,19,2021,2021-11-19
Diamond Princess,11-19-2021,49,0,11,19,2021,2021-11-19
District of Columbia,11-19-2021,66028,1196,11,19,2021,2021-11-19
Florida,11-19-2021,3721503,61081,11,19,2021,2021-11-19
Georgia,11-19-2021,1654649,30162,11,19,2021,2021-11-19
Grand Princess,11-19-2021,103,3,11,19,2021,2021-11-19
Guam,11-19-2021,19065,262,11,19,2021,2021-11-19
Hawaii,11-19-2021,86522,998,11,19,2021,2021-11-19
Idaho,11-19-2021,303050,3845,11,19,2021,2021-11-19
Illinois,11-19-2021,1763875,29152,11,19,2021,2021-11-19
Indiana,11-19-2021,1069450,17247,11,19,2021,2021-11-19
Iowa,11-19-2021,509761,7268,11,19,2021,2021-11-19
Kansas,11-19-2021,456313,6636,11,19,2021,2021-11-19
Kentucky,11-19-2021,769732,10606,11,19,2021,2021-11-19
Louisiana,11-19-2021,767330,14749,11,19,2021,2021-11-19
Maine,11-19-2021,115009,1268,11,19,2021,2021-11-19
Maryland,11-19-2021,575996,11102,11,19,2021,2021-11-19
Massachusetts,11-19-2021,890733,15749,11,19,2021,2021-11-19
Michigan,11-19-2021,1408419,24841,11,19,2021,2021-11-19
Minnesota,11-19-2021,871203,9279,11,19,2021,2021-11-19
Mississippi,11-19-2021,510748,10229,11,19,2021,2021-11-19
Missouri,11-19-2021,894355,12996,11,19,2021,2021-11-19
Montana,11-19-2021,188013,2547,11,19,2021,2021-11-19
Nebraska,11-19-2021,301436,3098,11,19,2021,2021-11-19
Nevada,11-19-2021,452173,7917,11,19,2021,2021-11-19
New Hampshire,11-19-2021,150813,1662,11,19,2021,2021-11-19
New Jersey,11-19-2021,1228167,28243,11,19,2021,2021-11-19
New Mexico,11-19-2021,301937,5263,11,19,2021,2021-11-19
New York,11-19-2021,2659870,57141,11,19,2021,2021-11-19
North Carolina,11-19-2021,1514879,18597,11,19,2021,2021-11-19
North Dakota,11-19-2021,158073,1887,11,19,2021,2021-11-19
Northern Mariana Islands,11-19-2021,395,3,11,19,2021,2021-11-19
Ohio,11-19-2021,1633480,27209,11,19,2021,2021-11-19
Oklahoma,11-19-2021,658600,11772,11,19,2021,2021-11-19
Oregon,11-19-2021,384062,4914,11,19,2021,2021-11-19
Pennsylvania,11-19-2021,1674328,32825,11,19,2021,2021-11-19
Puerto Rico,11-19-2021,187530,3260,11,19,2021,2021-11-19
Rhode Island,11-19-2021,186387,2906,11,19,2021,2021-11-19
South Carolina,11-19-2021,911624,14096,11,19,2021,2021-11-19
South Dakota,11-19-2021,162375,2305,11,19,2021,2021-11-19
Tennessee,11-19-2021,1303437,16791,11,19,2021,2021-11-19
Texas,11-19-2021,4336567,73175,11,19,2021,2021-11-19
Utah,11-19-2021,582929,3428,11,19,2021,2021-11-19
Vermont,11-19-2021,46449,401,11,19,2021,2021-11-19
Virgin Islands,11-19-2021,7439,85,11,19,2021,2021-11-19
Virginia,11-19-2021,953460,14492,11,19,2021,2021-11-19
Washington,11-19-2021,762118,9110,11,19,2021,2021-11-19
West Virginia,11-19-2021,287612,4726,11,19,2021,2021-11-19
Wisconsin,11-19-2021,945715,9816,11,19,2021,2021-11-19
Wyoming,11-19-2021,109318,1347,11,19,2021,2021-11-19
Alabama,05-11-2021,531404,10985,05,11,2021,2021-05-11
Alaska,05-11-2021,69178,351,05,11,2021,2021-05-11
Arizona,05-11-2021,870155,17428,05,11,2021,2021-05-11
Arkansas,05-11-2021,337819,5770,05,11,2021,2021-05-11
California,05-11-2021,3823671,61430,05,11,2021,2021-05-11
Colorado,05-11-2021,539944,6582,05,11,2021,2021-05-11
Connecticut,05-11-2021,343954,8156,05,11,2021,2021-05-11
Delaware,05-11-2021,106341,1644,05,11,2021,2021-05-11
Diamond Princess,05-11-2021,49,0,05,11,2021,2021-05-11
District of Columbia,05-11-2021,48282,1113,05,11,2021,2021-05-11
Florida,05-11-2021,2275365,35831,05,11,2021,2021-05-11
Georgia,05-11-2021,1111376,20391,05,11,2021,2021-05-11
Grand Princess,05-11-2021,103,3,05,11,2021,2021-05-11
Guam,05-11-2021,8044,139,05,11,2021,2021-05-11
Hawaii,05-11-2021,34870,488,05,11,2021,2021-05-11
Idaho,05-11-2021,189361,2058,05,11,2021,2021-05-11
Illinois,05-11-2021,1357953,24617,05,11,2021,2021-05-11
Indiana,05-11-2021,730969,13434,05,11,2021,2021-05-11
Iowa,05-11-2021,368192,5989,05,11,2021,2021-05-11
Kansas,05-11-2021,311996,5017,05,11,2021,2021-05-11
Kentucky,05-11-2021,449864,6620,05,11,2021,2021-05-11
Louisiana,05-11-2021,463517,10451,05,11,2021,2021-05-11
Maine,05-11-2021,64457,797,05,11,2021,2021-05-11
Maryland,05-11-2021,453800,8870,05,11,2021,2021-05-11
Massachusetts,05-11-2021,698427,14242,05,11,2021,2021-05-11
Michigan,05-11-2021,967611,19513,05,11,2021,2021-05-11
Minnesota,05-11-2021,589527,7333,05,11,2021,2021-05-11
Mississippi,05-11-2021,313942,7240,05,11,2021,2021-05-11
Missouri,05-11-2021,597754,9244,05,11,2021,2021-05-11
Montana,05-11-2021,110107,1593,05,11,2021,2021-05-11
Nebraska,05-11-2021,221911,2247,05,11,2021,2021-05-11
Nevada,05-11-2021,319250,5509,05,11,2021,2021-05-11
New Hampshire,05-11-2021,96933,1318,05,11,2021,2021-05-11
New Jersey,05-11-2021,1008607,25841,05,11,2021,2021-05-11
New Mexico,05-11-2021,200037,4108,05,11,2021,2021-05-11
New York,05-11-2021,2075539,52565,05,11,2021,2021-05-11
North Carolina,05-11-2021,984950,12801,05,11,2021,2021-05-11
North Dakota,05-11-2021,108546,1532,05,11,2021,2021-05-11
Northern Mariana Islands,05-11-2021,170,2,05,11,2021,2021-05-11
Ohio,05-11-2021,1085733,20022,05,11,2021,2021-05-11
Oklahoma,05-11-2021,450400,6832,05,11,2021,2021-05-11
Oregon,05-11-2021,192416,2549,05,11,2021,2021-05-11
Pennsylvania,05-11-2021,1189316,26594,05,11,2021,2021-05-11
Puerto Rico,05-11-2021,135726,2384,05,11,2021,2021-05-11
Rhode Island,05-11-2021,150097,2694,05,11,2021,2021-05-11
South Carolina,05-11-2021,585219,9596,05,11,2021,2021-05-11
South Dakota,05-11-2021,123435,1981,05,11,2021,2021-05-11
Tennessee,05-11-2021,849824,12230,05,11,2021,2021-05-11
Texas,05-11-2021,2959700,50637,05,11,2021,2021-05-11
Utah,05-11-2021,400783,2236,05,11,2021,2021-05-11
Vermont,05-11-2021,23606,251,05,11,2021,2021-05-11
Virgin Islands,05-11-2021,3233,27,05,11,2021,2021-05-11
Virginia,05-11-2021,667586,10919,05,11,2021,2021-05-11
Washington,05-11-2021,416930,5593,05,11,2021,2021-05-11
West Virginia,05-11-2021,156875,2734,05,11,2021,2021-05-11
Wisconsin,05-11-2021,666974,7666,05,11,2021,2021-05-11
Wyoming,05-11-2021,58835,712,05,11,2021,2021-05-11
Alabama,05-10-2021,531094,10978,05,10,2021,2021-05-10
Alaska,05-10-2021,69117,349,05,10,2021,2021-05-10
Arizona,05-10-2021,869472,17409,05,10,2021,2021-05-10
Arkansas,05-10-2021,337586,5764,05,10,2021,2021-05-10
California,05-10-2021,3822236,61396,05,10,2021,2021-05-10
Colorado,05-10-2021,538859,6573,05,10,2021,2021-05-10
Connecticut,05-10-2021,343545,8154,05,10,2021,2021-05-10
Delaware,05-10-2021,106252,1641,05,10,2021,2021-05-10
Diamond Princess,05-10-2021,49,0,05,10,2021,2021-05-10
District of Columbia,05-10-2021,48195,1110,05,10,2021,2021-05-10
Florida,05-10-2021,2272102,35783,05,10,2021,2021-05-10
Georgia,05-10-2021,1110418,20368,05,10,2021,2021-05-10
Grand Princess,05-10-2021,103,3,05,10,2021,2021-05-10
Guam,05-10-2021,8043,139,05,10,2021,2021-05-10
Hawaii,05-10-2021,34808,488,05,10,2021,2021-05-10
Idaho,05-10-2021,189128,2061,05,10,2021,2021-05-10
Illinois,05-10-2021,1356391,24590,05,10,2021,2021-05-10
Indiana,05-10-2021,730306,13419,05,10,2021,2021-05-10
Iowa,05-10-2021,367912,5985,05,10,2021,2021-05-10
Kansas,05-10-2021,311984,5017,05,10,2021,2021-05-10
Kentucky,05-10-2021,449107,6597,05,10,2021,2021-05-10
Louisiana,05-10-2021,462868,10438,05,10,2021,2021-05-10
Maine,05-10-2021,64219,795,05,10,2021,2021-05-10
Maryland,05-10-2021,453401,8861,05,10,2021,2021-05-10
Massachusetts,05-10-2021,697872,14235,05,10,2021,2021-05-10
Michigan,05-10-2021,964943,19411,05,10,2021,2021-05-10
Minnesota,05-10-2021,588952,7324,05,10,2021,2021-05-10
Mississippi,05-10-2021,313675,7234,05,10,2021,2021-05-10
Missouri,05-10-2021,597344,9230,05,10,2021,2021-05-10
Montana,05-10-2021,109935,1592,05,10,2021,2021-05-10
Nebraska,05-10-2021,221500,2246,05,10,2021,2021-05-10
Nevada,05-10-2021,318780,5506,05,10,2021,2021-05-10
New Hampshire,05-10-2021,96801,1315,05,10,2021,2021-05-10
New Jersey,05-10-2021,1008046,25810,05,10,2021,2021-05-10
New Mexico,05-10-2021,199901,4106,05,10,2021,2021-05-10
New York,05-10-2021,2074079,52523,05,10,2021,2021-05-10
North Carolina,05-10-2021,984251,12790,05,10,2021,2021-05-10
North Dakota,05-10-2021,108437,1529,05,10,2021,2021-05-10
Northern Mariana Islands,05-10-2021,170,2,05,10,2021,2021-05-10
Ohio,05-10-2021,1084322,20008,05,10,2021,2021-05-10
Oklahoma,05-10-2021,450315,6832,05,10,2021,2021-05-10
Oregon,05-10-2021,191774,2533,05,10,2021,2021-05-10
Pennsylvania,05-10-2021,1186648,26545,05,10,2021,2021-05-10
Puerto Rico,05-10-2021,135726,2384,05,10,2021,2021-05-10
Rhode Island,05-10-2021,149948,2690,05,10,2021,2021-05-10
South Carolina,05-10-2021,584932,9596,05,10,2021,2021-05-10
South Dakota,05-10-2021,123310,1981,05,10,2021,2021-05-10
Tennessee,05-10-2021,848980,12226,05,10,2021,2021-05-10
Texas,05-10-2021,2955741,50583,05,10,2021,2021-05-10
Utah,05-10-2021,400559,2225,05,10,2021,2021-05-10
Vermont,05-10-2021,23541,249,05,10,2021,2021-05-10
Virgin Islands,05-10-2021,3233,27,05,10,2021,2021-05-10
Virginia,05-10-2021,666986,10902,05,10,2021,2021-05-10
Washington,05-10-2021,415705,5586,05,10,2021,2021-05-10
West Virginia,05-10-2021,156617,2729,05,10,2021,2021-05-10
Wisconsin,05-10-2021,666401,7652,05,10,2021,2021-05-10
Wyoming,05-10-2021,58764,710,05,10,2021,2021-05-10
Alabama,09-07-2021,727360,12420,09,07,2021,2021-09-07
Alaska,09-07-2021,92790,450,09,07,2021,2021-09-07
Arizona,09-07-2021,1034790,19053,09,07,2021,2021-09-07
Arkansas,09-07-2021,465315,7108,09,07,2021,2021-09-07
California,09-07-2021,4543096,66215,09,07,2021,2021-09-07
Colorado,09-07-2021,640292,7540,09,07,2021,2021-09-07
Connecticut,09-07-2021,376747,8395,09,07,2021,2021-09-07
Delaware,09-07-2021,122718,1891,09,07,2021,2021-09-07
Diamond Princess,09-07-2021,49,0,09,07,2021,2021-09-07
District of Columbia,09-07-2021,56569,1163,09,07,2021,2021-09-07
Florida,09-07-2021,3364998,46973,09,07,2021,2021-09-07
Georgia,09-07-2021,1459658,23342,09,07,2021,2021-09-07
Grand Princess,09-07-2021,103,3,09,07,2021,2021-09-07
Guam,09-07-2021,11494,153,09,07,2021,2021-09-07
Hawaii,09-07-2021,68764,626,09,07,2021,2021-09-07
Idaho,09-07-2021,228071,2409,09,07,2021,2021-09-07
Illinois,09-07-2021,1550378,26680,09,07,2021,2021-09-07
Indiana,09-07-2021,886255,14623,09,07,2021,2021-09-07
Iowa,09-07-2021,414784,6307,09,07,2021,2021-09-07
Kansas,09-07-2021,377752,5635,09,07,2021,2021-09-07
Kentucky,09-07-2021,605468,7905,09,07,2021,2021-09-07
Louisiana,09-07-2021,702432,12779,09,07,2021,2021-09-07
Maine,09-07-2021,78071,940,09,07,2021,2021-09-07
Maryland,09-07-2021,504856,10094,09,07,2021,2021-09-07
Massachusetts,09-07-2021,771267,14820,09,07,2021,2021-09-07
Michigan,09-07-2021,1077871,21704,09,07,2021,2021-09-07
Minnesota,09-07-2021,657492,7949,09,07,2021,2021-09-07
Mississippi,09-07-2021,453348,8685,09,07,2021,2021-09-07
Missouri,09-07-2021,779030,11145,09,07,2021,2021-09-07
Montana,09-07-2021,130705,1814,09,07,2021,2021-09-07
Nebraska,09-07-2021,249108,2348,09,07,2021,2021-09-07
Nevada,09-07-2021,397788,6604,09,07,2021,2021-09-07
New Hampshire,09-07-2021,109716,1430,09,07,2021,2021-09-07
New Jersey,09-07-2021,1104793,26978,09,07,2021,2021-09-07
New Mexico,09-07-2021,237889,4562,09,07,2021,2021-09-07
New York,09-07-2021,2310662,54481,09,07,2021,2021-09-07
North Carolina,09-07-2021,1262581,14831,09,07,2021,2021-09-07
North Dakota,09-07-2021,120362,1596,09,07,2021,2021-09-07
Northern Mariana Islands,09-07-2021,248,2,09,07,2021,2021-09-07
Ohio,09-07-2021,1262018,21816,09,07,2021,2021-09-07
Oklahoma,09-07-2021,570923,8001,09,07,2021,2021-09-07
Oregon,09-07-2021,289388,3312,09,07,2021,2021-09-07
Pennsylvania,09-07-2021,1335702,28408,09,07,2021,2021-09-07
Puerto Rico,09-07-2021,174717,2928,09,07,2021,2021-09-07
Rhode Island,09-07-2021,164648,2778,09,07,2021,2021-09-07
South Carolina,09-07-2021,773185,10972,09,07,2021,2021-09-07
South Dakota,09-07-2021,134308,2075,09,07,2021,2021-09-07
Tennessee,09-07-2021,1112985,13746,09,07,2021,2021-09-07
Texas,09-07-2021,3748046,58633,09,07,2021,2021-09-07
Utah,09-07-2021,474086,2685,09,07,2021,2021-09-07
Vermont,09-07-2021,29325,282,09,07,2021,2021-09-07
Virgin Islands,09-07-2021,6071,62,09,07,2021,2021-09-07
Virginia,09-07-2021,788917,11947,09,07,2021,2021-09-07
Washington,09-07-2021,586694,6743,09,07,2021,2021-09-07
West Virginia,09-07-2021,200308,3151,09,07,2021,2021-09-07
Wisconsin,09-07-2021,746566,8537,09,07,2021,2021-09-07
Wyoming,09-07-2021,78495,879,09,07,2021,2021-09-07
Alabama,09-06-2021,724688,12416,09,06,2021,2021-09-06
Alaska,09-06-2021,90642,448,09,06,2021,2021-09-06
Arizona,09-06-2021,1032808,18999,09,06,2021,2021-09-06
Arkansas,09-06-2021,464732,7070,09,06,2021,2021-09-06
California,09-06-2021,4531814,66176,09,06,2021,2021-09-06
Colorado,09-06-2021,637551,7520,09,06,2021,2021-09-06
Connecticut,09-06-2021,375135,8394,09,06,2021,2021-09-06
Delaware,09-06-2021,122370,1891,09,06,2021,2021-09-06
Diamond Princess,09-06-2021,49,0,09,06,2021,2021-09-06
District of Columbia,09-06-2021,55918,1162,09,06,2021,2021-09-06
Florida,09-06-2021,3352451,46324,09,06,2021,2021-09-06
Georgia,09-06-2021,1433714,23120,09,06,2021,2021-09-06
Grand Princess,09-06-2021,103,3,09,06,2021,2021-09-06
Guam,09-06-2021,11293,151,09,06,2021,2021-09-06
Hawaii,09-06-2021,68265,626,09,06,2021,2021-09-06
Idaho,09-06-2021,225544,2379,09,06,2021,2021-09-06
Illinois,09-06-2021,1538333,26614,09,06,2021,2021-09-06
Indiana,09-06-2021,883443,14570,09,06,2021,2021-09-06
Iowa,09-06-2021,411577,6307,09,06,2021,2021-09-06
Kansas,09-06-2021,377715,5635,09,06,2021,2021-09-06
Kentucky,09-06-2021,603121,7900,09,06,2021,2021-09-06
Louisiana,09-06-2021,696900,12707,09,06,2021,2021-09-06
Maine,09-06-2021,78071,940,09,06,2021,2021-09-06
Maryland,09-06-2021,504061,10087,09,06,2021,2021-09-06
Massachusetts,09-06-2021,765584,14809,09,06,2021,2021-09-06
Michigan,09-06-2021,1070963,21672,09,06,2021,2021-09-06
Minnesota,09-06-2021,655418,7937,09,06,2021,2021-09-06
Mississippi,09-06-2021,452644,8664,09,06,2021,2021-09-06
Missouri,09-06-2021,777915,11140,09,06,2021,2021-09-06
Montana,09-06-2021,129487,1811,09,06,2021,2021-09-06
Nebraska,09-06-2021,247320,2347,09,06,2021,2021-09-06
Nevada,09-06-2021,394595,6583,09,06,2021,2021-09-06
New Hampshire,09-06-2021,108713,1426,09,06,2021,2021-09-06
New Jersey,09-06-2021,1104439,26952,09,06,2021,2021-09-06
New Mexico,09-06-2021,235390,4552,09,06,2021,2021-09-06
New York,09-06-2021,2307414,54449,09,06,2021,2021-09-06
North Carolina,09-06-2021,1237393,14708,09,06,2021,2021-09-06
North Dakota,09-06-2021,119730,1596,09,06,2021,2021-09-06
Northern Mariana Islands,09-06-2021,248,2,09,06,2021,2021-09-06
Ohio,09-06-2021,1257142,21754,09,06,2021,2021-09-06
Oklahoma,09-06-2021,560850,8001,09,06,2021,2021-09-06
Oregon,09-06-2021,283873,3272,09,06,2021,2021-09-06
Pennsylvania,09-06-2021,1333383,28396,09,06,2021,2021-09-06
Puerto Rico,09-06-2021,174440,2923,09,06,2021,2021-09-06
Rhode Island,09-06-2021,163742,2773,09,06,2021,2021-09-06
South Carolina,09-06-2021,769402,10945,09,06,2021,2021-09-06
South Dakota,09-06-2021,133855,2074,09,06,2021,2021-09-06
Tennessee,09-06-2021,1107657,13662,09,06,2021,2021-09-06
Texas,09-06-2021,3740880,58464,09,06,2021,2021-09-06
Utah,09-06-2021,469429,2658,09,06,2021,2021-09-06
Vermont,09-06-2021,29125,282,09,06,2021,2021-09-06
Virgin Islands,09-06-2021,6026,60,09,06,2021,2021-09-06
Virginia,09-06-2021,786910,11929,09,06,2021,2021-09-06
Washington,09-06-2021,575490,6691,09,06,2021,2021-09-06
West Virginia,09-06-2021,199300,3148,09,06,2021,2021-09-06
Wisconsin,09-06-2021,745707,8536,09,06,2021,2021-09-06
Wyoming,09-06-2021,77206,858,09,06,2021,2021-09-06
Alabama,10-24-2021,820011,15407,10,24,2021,2021-10-24
Alaska,10-24-2021,133272,698,10,24,2021,2021-10-24
American Samoa,10-24-2021,3,0,10,24,2021,2021-10-24
Arizona,10-24-2021,1149824,20862,10,24,2021,2021-10-24
Arkansas,10-24-2021,510245,8281,10,24,2021,2021-10-24
California,10-24-2021,4867323,71315,10,24,2021,2021-10-24
Colorado,10-24-2021,737930,8637,10,24,2021,2021-10-24
Connecticut,10-24-2021,400226,8739,10,24,2021,2021-10-24
Delaware,10-24-2021,142354,2064,10,24,2021,2021-10-24
Diamond Princess,10-24-2021,49,0,10,24,2021,2021-10-24
District of Columbia,10-24-2021,63588,1186,10,24,2021,2021-10-24
Florida,10-24-2021,3678661,58803,10,24,2021,2021-10-24
Georgia,10-24-2021,1625399,28519,10,24,2021,2021-10-24
Grand Princess,10-24-2021,103,3,10,24,2021,2021-10-24
Guam,10-24-2021,17543,227,10,24,2021,2021-10-24
Hawaii,10-24-2021,83351,888,10,24,2021,2021-10-24
Idaho,10-24-2021,285245,3413,10,24,2021,2021-10-24
Illinois,10-24-2021,1680922,28414,10,24,2021,2021-10-24
Indiana,10-24-2021,1013295,16470,10,24,2021,2021-10-24
Iowa,10-24-2021,476426,6848,10,24,2021,2021-10-24
Kansas,10-24-2021,429362,6215,10,24,2021,2021-10-24
Kentucky,10-24-2021,736198,9617,10,24,2021,2021-10-24
Louisiana,10-24-2021,755631,14462,10,24,2021,2021-10-24
Maine,10-24-2021,100967,1122,10,24,2021,2021-10-24
Maryland,10-24-2021,556083,10806,10,24,2021,2021-10-24
Massachusetts,10-24-2021,842652,15421,10,24,2021,2021-10-24
Michigan,10-24-2021,1247023,23309,10,24,2021,2021-10-24
Minnesota,10-24-2021,770246,8661,10,24,2021,2021-10-24
Mississippi,10-24-2021,501097,9990,10,24,2021,2021-10-24
Missouri,10-24-2021,853451,12451,10,24,2021,2021-10-24
Montana,10-24-2021,170567,2247,10,24,2021,2021-10-24
Nebraska,10-24-2021,278976,2938,10,24,2021,2021-10-24
Nevada,10-24-2021,434898,7522,10,24,2021,2021-10-24
New Hampshire,10-24-2021,131790,1543,10,24,2021,2021-10-24
New Jersey,10-24-2021,1189496,27851,10,24,2021,2021-10-24
New Mexico,10-24-2021,268891,4987,10,24,2021,2021-10-24
New York,10-24-2021,2533155,56222,10,24,2021,2021-10-24
North Carolina,10-24-2021,1463410,17765,10,24,2021,2021-10-24
North Dakota,10-24-2021,144731,1753,10,24,2021,2021-10-24
Northern Mariana Islands,10-24-2021,290,3,10,24,2021,2021-10-24
Ohio,10-24-2021,1521844,25617,10,24,2021,2021-10-24
Oklahoma,10-24-2021,638957,10540,10,24,2021,2021-10-24
Oregon,10-24-2021,357526,4284,10,24,2021,2021-10-24
Pennsylvania,10-24-2021,1553561,30969,10,24,2021,2021-10-24
Puerto Rico,10-24-2021,184613,3221,10,24,2021,2021-10-24
Rhode Island,10-24-2021,177998,2872,10,24,2021,2021-10-24
South Carolina,10-24-2021,891072,13472,10,24,2021,2021-10-24
South Dakota,10-24-2021,152308,2218,10,24,2021,2021-10-24
Tennessee,10-24-2021,1273264,16125,10,24,2021,2021-10-24
Texas,10-24-2021,4244005,70190,10,24,2021,2021-10-24
Utah,10-24-2021,538895,3128,10,24,2021,2021-10-24
Vermont,10-24-2021,38843,351,10,24,2021,2021-10-24
Virgin Islands,10-24-2021,7134,78,10,24,2021,2021-10-24
Virginia,10-24-2021,914755,13668,10,24,2021,2021-10-24
Washington,10-24-2021,710511,8451,10,24,2021,2021-10-24
West Virginia,10-24-2021,266521,4263,10,24,2021,2021-10-24
Wisconsin,10-24-2021,867512,9259,10,24,2021,2021-10-24
Wyoming,10-24-2021,100174,1149,10,24,2021,2021-10-24
Alabama,10-25-2021,820312,15407,10,25,2021,2021-10-25
Alaska,10-25-2021,134952,703,10,25,2021,2021-10-25
American Samoa,10-25-2021,4,0,10,25,2021,2021-10-25
Arizona,10-25-2021,1149982,20861,10,25,2021,2021-10-25
Arkansas,10-25-2021,510406,8292,10,25,2021,2021-10-25
California,10-25-2021,4887285,71409,10,25,2021,2021-10-25
Colorado,10-25-2021,741742,8684,10,25,2021,2021-10-25
Connecticut,10-25-2021,401125,8739,10,25,2021,2021-10-25
Delaware,10-25-2021,142600,2064,10,25,2021,2021-10-25
Diamond Princess,10-25-2021,49,0,10,25,2021,2021-10-25
District of Columbia,10-25-2021,63879,1186,10,25,2021,2021-10-25
Florida,10-25-2021,3678661,58933,10,25,2021,2021-10-25
Georgia,10-25-2021,1628166,28639,10,25,2021,2021-10-25
Grand Princess,10-25-2021,103,3,10,25,2021,2021-10-25
Guam,10-25-2021,17671,227,10,25,2021,2021-10-25
Hawaii,10-25-2021,83448,888,10,25,2021,2021-10-25
Idaho,10-25-2021,286335,3428,10,25,2021,2021-10-25
Illinois,10-25-2021,1686062,28472,10,25,2021,2021-10-25
Indiana,10-25-2021,1014206,16524,10,25,2021,2021-10-25
Iowa,10-25-2021,476426,6848,10,25,2021,2021-10-25
Kansas,10-25-2021,430805,6245,10,25,2021,2021-10-25
Kentucky,10-25-2021,736724,9640,10,25,2021,2021-10-25
Louisiana,10-25-2021,756509,14480,10,25,2021,2021-10-25
Maine,10-25-2021,100967,1122,10,25,2021,2021-10-25
Maryland,10-25-2021,556595,10811,10,25,2021,2021-10-25
Massachusetts,10-25-2021,846044,15440,10,25,2021,2021-10-25
Michigan,10-25-2021,1255595,23366,10,25,2021,2021-10-25
Minnesota,10-25-2021,773227,8683,10,25,2021,2021-10-25
Mississippi,10-25-2021,501652,10024,10,25,2021,2021-10-25
Missouri,10-25-2021,853966,12451,10,25,2021,2021-10-25
Montana,10-25-2021,171981,2259,10,25,2021,2021-10-25
Nebraska,10-25-2021,278976,2938,10,25,2021,2021-10-25
Nevada,10-25-2021,436276,7546,10,25,2021,2021-10-25
New Hampshire,10-25-2021,131790,1543,10,25,2021,2021-10-25
New Jersey,10-25-2021,1190439,27863,10,25,2021,2021-10-25
New Mexico,10-25-2021,271212,5002,10,25,2021,2021-10-25
New York,10-25-2021,2537823,56270,10,25,2021,2021-10-25
North Carolina,10-25-2021,1469155,17867,10,25,2021,2021-10-25
