Province_State,Date,Confirmed,Deaths,Month,Day,Year
Colorado,06-14-2020,31457,1673,06,14,2020
Connecticut,06-14-2020,45088,4201,06,14,2020
Delaware,06-14-2020,10264,541,06,14,2020
Diamond Princess,06-14-2020,49,0,06,14,2020
District of Columbia,06-14-2020,9767,515,06,14,2020
Florida,06-14-2020,75568,2931,06,14,2020
Georgia,06-14-2020,57681,2451,06,14,2020
Grand Princess,06-14-2020,103,3,06,14,2020
Guam,06-14-2020,183,5,06,14,2020
Hawaii,06-14-2020,728,17,06,14,2020
Idaho,06-14-2020,3399,87,06,14,2020
Illinois,06-14-2020,132543,6308,06,14,2020
Indiana,06-14-2020,39909,2372,06,14,2020
Iowa,06-14-2020,23926,652,06,14,2020
Kansas,06-14-2020,11101,245,06,14,2020
Kentucky,06-14-2020,12445,499,06,14,2020
Louisiana,06-14-2020,46619,3014,06,14,2020
Maine,06-14-2020,2793,100,06,14,2020
Maryland,06-14-2020,61701,2939,06,14,2020
Massachusetts,06-14-2020,105603,7624,06,14,2020
Michigan,06-14-2020,66054,6016,06,14,2020
Minnesota,06-14-2020,30471,1329,06,14,2020
Mississippi,06-14-2020,19516,891,06,14,2020
Missouri,06-14-2020,16257,893,06,14,2020
Montana,06-14-2020,601,19,06,14,2020
Nebraska,06-14-2020,16730,215,06,14,2020
Nevada,06-14-2020,11201,463,06,14,2020
New Hampshire,06-14-2020,5318,320,06,14,2020
New Jersey,06-14-2020,167425,12659,06,14,2020
New Mexico,06-14-2020,9723,435,06,14,2020
New York,06-14-2020,383324,30667,06,14,2020
North Carolina,06-14-2020,44264,1132,06,14,2020
North Dakota,06-14-2020,3104,74,06,14,2020
Northern Mariana Islands,06-14-2020,30,2,06,14,2020
Ohio,06-14-2020,41148,2408,06,14,2020
Oklahoma,06-14-2020,8231,359,06,14,2020
Oregon,06-14-2020,5377,173,06,14,2020
Pennsylvania,06-14-2020,82563,6228,06,14,2020
Puerto Rico,06-14-2020,5811,147,06,14,2020
Rhode Island,06-14-2020,15947,909,06,14,2020
South Carolina,06-14-2020,18795,600,06,14,2020
South Dakota,06-14-2020,5898,75,06,14,2020
Tennessee,06-14-2020,30300,475,06,14,2020
Texas,06-14-2020,85202,2090,06,14,2020
Utah,06-14-2020,14313,139,06,14,2020
Vermont,06-14-2020,1127,55,06,14,2020
Virgin Islands,06-14-2020,72,6,06,14,2020
Virginia,06-14-2020,54506,1546,06,14,2020
Washington,06-14-2020,26158,1209,06,14,2020
West Virginia,06-14-2020,2290,88,06,14,2020
Wisconsin,06-14-2020,22758,692,06,14,2020
Wyoming,06-14-2020,1060,18,06,14,2020
Alabama,06-15-2020,26485,774,06,15,2020
Alaska,06-15-2020,676,12,06,15,2020
American Samoa,06-15-2020,0,0,06,15,2020
Arizona,06-15-2020,36844,1203,06,15,2020
Arkansas,06-15-2020,12917,182,06,15,2020
California,06-15-2020,155541,5033,06,15,2020
Colorado,06-15-2020,31732,1677,06,15,2020
Connecticut,06-15-2020,45235,4204,06,15,2020
Delaware,06-15-2020,10340,543,06,15,2020
Diamond Princess,06-15-2020,49,0,06,15,2020
District of Columbia,06-15-2020,9799,515,06,15,2020
Florida,06-15-2020,77326,2938,06,15,2020
Georgia,06-15-2020,58414,2494,06,15,2020
Grand Princess,06-15-2020,103,3,06,15,2020
Guam,06-15-2020,185,5,06,15,2020
Hawaii,06-15-2020,736,17,06,15,2020
Idaho,06-15-2020,3399,87,06,15,2020
Illinois,06-15-2020,133016,6326,06,15,2020
Indiana,06-15-2020,40430,2386,06,15,2020
Iowa,06-15-2020,24082,658,06,15,2020
Kansas,06-15-2020,11319,246,06,15,2020
Kentucky,06-15-2020,12647,505,06,15,2020
Louisiana,06-15-2020,47172,3018,06,15,2020
Maine,06-15-2020,2810,101,06,15,2020
Maryland,06-15-2020,62032,2947,06,15,2020
Massachusetts,06-15-2020,105690,7647,06,15,2020
Michigan,06-15-2020,66085,6018,06,15,2020
Minnesota,06-15-2020,30693,1335,06,15,2020
Mississippi,06-15-2020,19799,895,06,15,2020
Missouri,06-15-2020,16607,896,06,15,2020
Montana,06-15-2020,609,19,06,15,2020
Nebraska,06-15-2020,16851,220,06,15,2020
Nevada,06-15-2020,11315,465,06,15,2020
New Hampshire,06-15-2020,5345,320,06,15,2020
New Jersey,06-15-2020,167669,12708,06,15,2020
New Mexico,06-15-2020,9845,440,06,15,2020
New York,06-15-2020,383944,30700,06,15,2020
North Carolina,06-15-2020,45114,1140,06,15,2020
North Dakota,06-15-2020,3127,74,06,15,2020
Northern Mariana Islands,06-15-2020,30,2,06,15,2020
Ohio,06-15-2020,41576,2422,06,15,2020
Oklahoma,06-15-2020,8417,359,06,15,2020
Oregon,06-15-2020,5820,180,06,15,2020
Pennsylvania,06-15-2020,82896,6256,06,15,2020
Puerto Rico,06-15-2020,5890,147,06,15,2020
Rhode Island,06-15-2020,16093,914,06,15,2020
South Carolina,06-15-2020,19378,602,06,15,2020
South Dakota,06-15-2020,5928,75,06,15,2020
Tennessee,06-15-2020,31006,483,06,15,2020
Texas,06-15-2020,89330,2113,06,15,2020
Utah,06-15-2020,14608,143,06,15,2020
Vermont,06-15-2020,1128,55,06,15,2020
Virgin Islands,06-15-2020,72,6,06,15,2020
Virginia,06-15-2020,54886,1552,06,15,2020
Washington,06-15-2020,26530,1211,06,15,2020
West Virginia,06-15-2020,2322,88,06,15,2020
Wisconsin,06-15-2020,22932,694,06,15,2020
Wyoming,06-15-2020,1079,18,06,15,2020
Alabama,05-27-2020,16263,583,05,27,2020
Alaska,05-27-2020,413,10,05,27,2020
American Samoa,05-27-2020,0,0,05,27,2020
Arizona,05-27-2020,17318,834,05,27,2020
Arkansas,05-27-2020,6277,120,05,27,2020
California,05-27-2020,102576,3850,05,27,2020
Colorado,05-27-2020,28369,1592,05,27,2020
Connecticut,05-27-2020,41288,3803,05,27,2020
Delaware,05-27-2020,9096,475,05,27,2020
Diamond Princess,05-27-2020,49,0,05,27,2020
District of Columbia,05-27-2020,8406,445,05,27,2020
Florida,05-27-2020,52634,2319,05,27,2020
Georgia,05-27-2020,44638,1933,05,27,2020
Grand Princess,05-27-2020,103,3,05,27,2020
Guam,05-27-2020,170,5,05,27,2020
Hawaii,05-27-2020,644,17,05,27,2020
Idaho,05-27-2020,2699,81,05,27,2020
Illinois,05-27-2020,114306,5083,05,27,2020
Indiana,05-27-2020,32437,2032,05,27,2020
Iowa,05-27-2020,18369,496,05,27,2020
Kansas,05-27-2020,9291,213,05,27,2020
Kentucky,05-27-2020,9077,400,05,27,2020
Louisiana,05-27-2020,38497,2723,05,27,2020
Maine,05-27-2020,2137,81,05,27,2020
Maryland,05-27-2020,48423,2392,05,27,2020
Massachusetts,05-27-2020,94220,6547,05,27,2020
Michigan,05-27-2020,55608,5334,05,27,2020
Minnesota,05-27-2020,22464,942,05,27,2020
Mississippi,05-27-2020,14044,670,05,27,2020
Missouri,05-27-2020,12813,696,05,27,2020
Montana,05-27-2020,481,17,05,27,2020
Nebraska,05-27-2020,12984,153,05,27,2020
Nevada,05-27-2020,8150,402,05,27,2020
New Hampshire,05-27-2020,4286,223,05,27,2020
New Jersey,05-27-2020,156909,11339,05,27,2020
New Mexico,05-27-2020,7252,329,05,27,2020
New York,05-27-2020,364965,29352,05,27,2020
North Carolina,05-27-2020,24916,844,05,27,2020
North Dakota,05-27-2020,2483,56,05,27,2020
Northern Mariana Islands,05-27-2020,22,2,05,27,2020
Ohio,05-27-2020,33439,2035,05,27,2020
Oklahoma,05-27-2020,6229,322,05,27,2020
Oregon,05-27-2020,4038,148,05,27,2020
Pennsylvania,05-27-2020,72992,5294,05,27,2020
Puerto Rico,05-27-2020,3397,129,05,27,2020
Rhode Island,05-27-2020,14353,792,05,27,2020
South Carolina,05-27-2020,10623,466,05,27,2020
South Dakota,05-27-2020,4710,54,05,27,2020
Tennessee,05-27-2020,21385,353,05,27,2020
Texas,05-27-2020,50011,1675,05,27,2020
Utah,05-27-2020,8706,105,05,27,2020
Vermont,05-27-2020,971,54,05,27,2020
Virgin Islands,05-27-2020,69,6,05,27,2020
Virginia,05-27-2020,40249,1281,05,27,2020
Washington,05-27-2020,20406,1105,05,27,2020
West Virginia,05-27-2020,1899,74,05,27,2020
Wisconsin,05-27-2020,16462,539,05,27,2020
Wyoming,05-27-2020,860,14,05,27,2020
Alabama,05-26-2020,15899,580,05,26,2020
Alaska,05-26-2020,412,10,05,26,2020
American Samoa,05-26-2020,0,0,05,26,2020
Arizona,05-26-2020,16864,810,05,26,2020
Arkansas,05-26-2020,6180,119,05,26,2020
California,05-26-2020,99912,3746,05,26,2020
Colorado,05-26-2020,28128,1579,05,26,2020
Connecticut,05-26-2020,41303,3769,05,26,2020
Delaware,05-26-2020,9066,465,05,26,2020
Diamond Princess,05-26-2020,49,0,05,26,2020
District of Columbia,05-26-2020,8334,440,05,26,2020
Florida,05-26-2020,52255,2259,05,26,2020
Georgia,05-26-2020,43983,1896,05,26,2020
Grand Princess,05-26-2020,103,3,05,26,2020
Guam,05-26-2020,167,5,05,26,2020
Hawaii,05-26-2020,643,17,05,26,2020
Idaho,05-26-2020,2626,79,05,26,2020
Illinois,05-26-2020,113195,4923,05,26,2020
Indiana,05-26-2020,32078,2017,05,26,2020
Iowa,05-26-2020,17703,477,05,26,2020
Kansas,05-26-2020,9199,210,05,26,2020
Kentucky,05-26-2020,8951,394,05,26,2020
Louisiana,05-26-2020,38054,2702,05,26,2020
Maine,05-26-2020,2109,79,05,26,2020
Maryland,05-26-2020,47687,2333,05,26,2020
Massachusetts,05-26-2020,93693,6473,05,26,2020
Michigan,05-26-2020,55104,5266,05,26,2020
Minnesota,05-26-2020,21960,908,05,26,2020
Mississippi,05-26-2020,13731,652,05,26,2020
Missouri,05-26-2020,12565,700,05,26,2020
Montana,05-26-2020,479,17,05,26,2020
Nebraska,05-26-2020,12619,147,05,26,2020
Nevada,05-26-2020,8057,394,05,26,2020
New Hampshire,05-26-2020,4231,214,05,26,2020
New Jersey,05-26-2020,156030,11194,05,26,2020
New Mexico,05-26-2020,7130,325,05,26,2020
New York,05-26-2020,363836,29176,05,26,2020
North Carolina,05-26-2020,24455,801,05,26,2020
North Dakota,05-26-2020,2442,54,05,26,2020
Northern Mariana Islands,05-26-2020,22,2,05,26,2020
Ohio,05-26-2020,33006,2009,05,26,2020
Oklahoma,05-26-2020,6138,318,05,26,2020
Oregon,05-26-2020,3967,148,05,26,2020
Pennsylvania,05-26-2020,72295,5198,05,26,2020
Puerto Rico,05-26-2020,3324,129,05,26,2020
Rhode Island,05-26-2020,14210,782,05,26,2020
South Carolina,05-26-2020,10416,446,05,26,2020
South Dakota,05-26-2020,4653,50,05,26,2020
Tennessee,05-26-2020,21171,343,05,26,2020
Texas,05-26-2020,49129,1641,05,26,2020
Utah,05-26-2020,8620,101,05,26,2020
Vermont,05-26-2020,967,54,05,26,2020
Virgin Islands,05-26-2020,69,6,05,26,2020
Virginia,05-26-2020,39342,1236,05,26,2020
Washington,05-26-2020,20181,1094,05,26,2020
West Virginia,05-26-2020,1774,72,05,26,2020
Wisconsin,05-26-2020,15863,517,05,26,2020
Wyoming,05-26-2020,850,13,05,26,2020
Alabama,07-28-2020,82698,1491,07,28,2020
Alaska,07-28-2020,2774,22,07,28,2020
American Samoa,07-28-2020,0,0,07,28,2020
Arizona,07-28-2020,165934,3408,07,28,2020
Arkansas,07-28-2020,40181,428,07,28,2020
California,07-28-2020,480348,8530,07,28,2020
Colorado,07-28-2020,50377,1859,07,28,2020
Connecticut,07-28-2020,49077,4423,07,28,2020
Delaware,07-28-2020,14476,596,07,28,2020
Diamond Princess,07-28-2020,49,0,07,28,2020
District of Columbia,07-28-2020,11945,583,07,28,2020
Florida,07-28-2020,441977,6117,07,28,2020
Georgia,07-28-2020,175052,3563,07,28,2020
Grand Princess,07-28-2020,103,3,07,28,2020
Guam,07-28-2020,351,5,07,28,2020
Hawaii,07-28-2020,1757,26,07,28,2020
Idaho,07-28-2020,19220,160,07,28,2020
Illinois,07-28-2020,174968,7638,07,28,2020
Indiana,07-28-2020,63678,2845,07,28,2020
Iowa,07-28-2020,42928,839,07,28,2020
Kansas,07-28-2020,26055,340,07,28,2020
Kentucky,07-28-2020,28111,719,07,28,2020
Louisiana,07-28-2020,111038,3812,07,28,2020
Maine,07-28-2020,3838,121,07,28,2020
Maryland,07-28-2020,85524,3458,07,28,2020
Massachusetts,07-28-2020,116182,8551,07,28,2020
Michigan,07-28-2020,87958,6421,07,28,2020
Minnesota,07-28-2020,52281,1620,07,28,2020
Mississippi,07-28-2020,54085,1540,07,28,2020
Missouri,07-28-2020,46214,1245,07,28,2020
Montana,07-28-2020,3474,51,07,28,2020
Nebraska,07-28-2020,25157,321,07,28,2020
Nevada,07-28-2020,44936,759,07,28,2020
New Hampshire,07-28-2020,6500,409,07,28,2020
New Jersey,07-28-2020,182457,15825,07,28,2020
New Mexico,07-28-2020,19791,626,07,28,2020
New York,07-28-2020,412878,32487,07,28,2020
North Carolina,07-28-2020,116700,1860,07,28,2020
North Dakota,07-28-2020,6221,100,07,28,2020
Northern Mariana Islands,07-28-2020,40,2,07,28,2020
Ohio,07-28-2020,86497,3125,07,28,2020
Oklahoma,07-28-2020,33775,509,07,28,2020
Oregon,07-28-2020,17408,303,07,28,2020
Pennsylvania,07-28-2020,113447,7161,07,28,2020
Puerto Rico,07-28-2020,15840,209,07,28,2020
Rhode Island,07-28-2020,18725,1024,07,28,2020
South Carolina,07-28-2020,84109,1565,07,28,2020
South Dakota,07-28-2020,8492,123,07,28,2020
Tennessee,07-28-2020,98073,999,07,28,2020
Texas,07-28-2020,394830,6363,07,28,2020
Utah,07-28-2020,38855,286,07,28,2020
Vermont,07-28-2020,1405,56,07,28,2020
Virgin Islands,07-28-2020,375,7,07,28,2020
Virginia,07-28-2020,86994,2095,07,28,2020
Washington,07-28-2020,54979,1559,07,28,2020
West Virginia,07-28-2020,6120,108,07,28,2020
Wisconsin,07-28-2020,50179,906,07,28,2020
Wyoming,07-28-2020,2589,26,07,28,2020
Alabama,09-30-2020,154772,2540,09,30,2020
Alaska,09-30-2020,7874,56,09,30,2020
American Samoa,09-30-2020,0,0,09,30,2020
Arizona,09-30-2020,218507,5650,09,30,2020
Arkansas,09-30-2020,83697,1369,09,30,2020
California,09-30-2020,821473,15784,09,30,2020
Colorado,09-30-2020,76720,2095,09,30,2020
Connecticut,09-30-2020,57550,4508,09,30,2020
Delaware,09-30-2020,20613,652,09,30,2020
Diamond Princess,09-30-2020,49,0,09,30,2020
District of Columbia,09-30-2020,15326,627,09,30,2020
Florida,09-30-2020,706516,14317,09,30,2020
Georgia,09-30-2020,318026,7021,09,30,2020
Grand Princess,09-30-2020,103,3,09,30,2020
Guam,09-30-2020,2488,49,09,30,2020
Hawaii,09-30-2020,12410,136,09,30,2020
Idaho,09-30-2020,42048,469,09,30,2020
Illinois,09-30-2020,295720,8916,09,30,2020
Indiana,09-30-2020,120019,3645,09,30,2020
Iowa,09-30-2020,89247,1358,09,30,2020
Kansas,09-30-2020,61122,680,09,30,2020
Kentucky,09-30-2020,68840,1174,09,30,2020
Louisiana,09-30-2020,166033,5511,09,30,2020
Maine,09-30-2020,5389,141,09,30,2020
Maryland,09-30-2020,124725,3949,09,30,2020
Massachusetts,09-30-2020,132116,8448,09,30,2020
Michigan,09-30-2020,138014,7083,09,30,2020
Minnesota,09-30-2020,99134,2089,09,30,2020
Mississippi,09-30-2020,98190,2969,09,30,2020
Missouri,09-30-2020,130485,2098,09,30,2020
Montana,09-30-2020,13071,180,09,30,2020
Nebraska,09-30-2020,45564,478,09,30,2020
Nevada,09-30-2020,79980,1600,09,30,2020
New Hampshire,09-30-2020,8266,439,09,30,2020
New Jersey,09-30-2020,210661,16122,09,30,2020
New Mexico,09-30-2020,29435,877,09,30,2020
New York,09-30-2020,461537,33158,09,30,2020
North Carolina,09-30-2020,210632,3532,09,30,2020
North Dakota,09-30-2020,22146,246,09,30,2020
Northern Mariana Islands,09-30-2020,70,2,09,30,2020
Ohio,09-30-2020,153987,4471,09,30,2020
Oklahoma,09-30-2020,87199,1031,09,30,2020
Oregon,09-30-2020,33509,559,09,30,2020
Pennsylvania,09-30-2020,163938,8133,09,30,2020
Puerto Rico,09-30-2020,48755,661,09,30,2020
Rhode Island,09-30-2020,24748,1125,09,30,2020
South Carolina,09-30-2020,147942,3378,09,30,2020
South Dakota,09-30-2020,22389,223,09,30,2020
Tennessee,09-30-2020,194464,2454,09,30,2020
Texas,09-30-2020,784955,16299,09,30,2020
Utah,09-30-2020,73042,459,09,30,2020
Vermont,09-30-2020,1752,58,09,30,2020
Virgin Islands,09-30-2020,1318,20,09,30,2020
Virginia,09-30-2020,148271,3208,09,30,2020
Washington,09-30-2020,89463,2100,09,30,2020
West Virginia,09-30-2020,15850,355,09,30,2020
Wisconsin,09-30-2020,122274,1327,09,30,2020
Wyoming,09-30-2020,5948,50,09,30,2020
Alabama,07-29-2020,84652,1538,07,29,2020
Alaska,07-29-2020,2842,22,07,29,2020
American Samoa,07-29-2020,0,0,07,29,2020
Arizona,07-29-2020,168273,3454,07,29,2020
Arkansas,07-29-2020,40968,434,07,29,2020
California,07-29-2020,491133,8779,07,29,2020
Colorado,07-29-2020,50788,1864,07,29,2020
Connecticut,07-29-2020,49540,4425,07,29,2020
Delaware,07-29-2020,14602,597,07,29,2020
Diamond Princess,07-29-2020,49,0,07,29,2020
District of Columbia,07-29-2020,11999,584,07,29,2020
Florida,07-29-2020,451423,6333,07,29,2020
Georgia,07-29-2020,178323,3642,07,29,2020
Grand Princess,07-29-2020,103,3,07,29,2020
Guam,07-29-2020,354,5,07,29,2020
Hawaii,07-29-2020,1865,26,07,29,2020
Idaho,07-29-2020,19674,173,07,29,2020
Illinois,07-29-2020,176363,7654,07,29,2020
Indiana,07-29-2020,64299,2866,07,29,2020
Iowa,07-29-2020,43623,854,07,29,2020
Kansas,07-29-2020,26588,349,07,29,2020
Kentucky,07-29-2020,28727,724,07,29,2020
Louisiana,07-29-2020,112773,3883,07,29,2020
Maine,07-29-2020,3866,121,07,29,2020
Maryland,07-29-2020,86285,3478,07,29,2020
Massachusetts,07-29-2020,116684,8580,07,29,2020
Michigan,07-29-2020,88974,6422,07,29,2020
Minnesota,07-29-2020,52947,1629,07,29,2020
Mississippi,07-29-2020,55804,1563,07,29,2020
Missouri,07-29-2020,47986,1252,07,29,2020
Montana,07-29-2020,3676,54,07,29,2020
Nebraska,07-29-2020,25422,324,07,29,2020
Nevada,07-29-2020,45806,780,07,29,2020
New Hampshire,07-29-2020,6513,411,07,29,2020
New Jersey,07-29-2020,182797,15798,07,29,2020
New Mexico,07-29-2020,20136,632,07,29,2020
New York,07-29-2020,413593,32492,07,29,2020
North Carolina,07-29-2020,118387,1888,07,29,2020
North Dakota,07-29-2020,6293,102,07,29,2020
Northern Mariana Islands,07-29-2020,42,2,07,29,2020
Ohio,07-29-2020,87893,3159,07,29,2020
Oklahoma,07-29-2020,34623,523,07,29,2020
Oregon,07-29-2020,17721,311,07,29,2020
Pennsylvania,07-29-2020,114232,7175,07,29,2020
Puerto Rico,07-29-2020,16061,211,07,29,2020
Rhode Island,07-29-2020,18800,1024,07,29,2020
South Carolina,07-29-2020,85846,1615,07,29,2020
South Dakota,07-29-2020,8641,129,07,29,2020
Tennessee,07-29-2020,99246,1020,07,29,2020
Texas,07-29-2020,401860,6601,07,29,2020
Utah,07-29-2020,39194,292,07,29,2020
Vermont,07-29-2020,1406,56,07,29,2020
Virgin Islands,07-29-2020,385,8,07,29,2020
Virginia,07-29-2020,87993,2125,07,29,2020
Washington,07-29-2020,55751,1575,07,29,2020
West Virginia,07-29-2020,6277,111,07,29,2020
Wisconsin,07-29-2020,51049,911,07,29,2020
Wyoming,07-29-2020,2628,26,07,29,2020
Alabama,10-12-2020,166514,2665,10,12,2020
Alaska,10-12-2020,9929,61,10,12,2020
American Samoa,10-12-2020,0,0,10,12,2020
Arizona,10-12-2020,226050,5759,10,12,2020
Arkansas,10-12-2020,93487,1586,10,12,2020
California,10-12-2020,862829,16524,10,12,2020
Colorado,10-12-2020,88221,2165,10,12,2020
Connecticut,10-12-2020,61377,4532,10,12,2020
Delaware,10-12-2020,22289,676,10,12,2020
Diamond Princess,10-12-2020,49,0,10,12,2020
District of Columbia,10-12-2020,16022,637,10,12,2020
Florida,10-12-2020,736024,15412,10,12,2020
Georgia,10-12-2020,332311,7429,10,12,2020
Grand Princess,10-12-2020,103,3,10,12,2020
Guam,10-12-2020,3170,60,10,12,2020
Hawaii,10-12-2020,13514,169,10,12,2020
Idaho,10-12-2020,48663,510,10,12,2020
Illinois,10-12-2020,324918,9243,10,12,2020
Indiana,10-12-2020,136555,3875,10,12,2020
Iowa,10-12-2020,100453,1481,10,12,2020
Kansas,10-12-2020,69231,789,10,12,2020
Kentucky,10-12-2020,80930,1255,10,12,2020
Louisiana,10-12-2020,172119,5669,10,12,2020
Maine,10-12-2020,5752,143,10,12,2020
Maryland,10-12-2020,131861,4003,10,12,2020
Massachusetts,10-12-2020,139663,8502,10,12,2020
Michigan,10-12-2020,151396,7225,10,12,2020
Minnesota,10-12-2020,113439,2197,10,12,2020
Mississippi,10-12-2020,105228,3101,10,12,2020
Missouri,10-12-2020,150759,2437,10,12,2020
Montana,10-12-2020,19125,212,10,12,2020
Nebraska,10-12-2020,52839,522,10,12,2020
Nevada,10-12-2020,86348,1664,10,12,2020
New Hampshire,10-12-2020,9208,456,10,12,2020
New Jersey,10-12-2020,220744,16175,10,12,2020
New Mexico,10-12-2020,33362,915,10,12,2020
New York,10-12-2020,478925,33312,10,12,2020
North Carolina,10-12-2020,232747,3773,10,12,2020
North Dakota,10-12-2020,28115,345,10,12,2020
Northern Mariana Islands,10-12-2020,77,2,10,12,2020
Ohio,10-12-2020,170179,4709,10,12,2020
Oklahoma,10-12-2020,100184,1104,10,12,2020
Oregon,10-12-2020,37467,599,10,12,2020
Pennsylvania,10-12-2020,178156,8350,10,12,2020
Puerto Rico,10-12-2020,54234,735,10,12,2020
Rhode Island,10-12-2020,26294,1159,10,12,2020
South Carolina,10-12-2020,158055,3559,10,12,2020
South Dakota,10-12-2020,28925,288,10,12,2020
Tennessee,10-12-2020,215400,2774,10,12,2020
Texas,10-12-2020,825830,17327,10,12,2020
Utah,10-12-2020,86832,522,10,12,2020
Vermont,10-12-2020,1876,58,10,12,2020
Virgin Islands,10-12-2020,1325,20,10,12,2020
Virginia,10-12-2020,159570,3361,10,12,2020
Washington,10-12-2020,96521,2183,10,12,2020
West Virginia,10-12-2020,18281,388,10,12,2020
Wisconsin,10-12-2020,152192,1474,10,12,2020
Wyoming,10-12-2020,7802,54,10,12,2020
Alabama,10-13-2020,167396,2665,10,13,2020
Alaska,10-13-2020,10078,61,10,13,2020
American Samoa,10-13-2020,0,0,10,13,2020
Arizona,10-13-2020,226734,5767,10,13,2020
Arkansas,10-13-2020,94167,1611,10,13,2020
California,10-13-2020,865701,16565,10,13,2020
Colorado,10-13-2020,89738,2171,10,13,2020
Connecticut,10-13-2020,61697,4533,10,13,2020
Delaware,10-13-2020,22394,677,10,13,2020
Diamond Princess,10-13-2020,49,0,10,13,2020
District of Columbia,10-13-2020,16068,637,10,13,2020
Florida,10-13-2020,738749,15531,10,13,2020
Georgia,10-13-2020,333304,7454,10,13,2020
Grand Princess,10-13-2020,103,3,10,13,2020
Guam,10-13-2020,3266,61,10,13,2020
Hawaii,10-13-2020,13575,173,10,13,2020
Idaho,10-13-2020,49247,512,10,13,2020
Illinois,10-13-2020,327771,9273,10,13,2020
Indiana,10-13-2020,138104,3904,10,13,2020
Iowa,10-13-2020,101422,1491,10,13,2020
Kansas,10-13-2020,70413,801,10,13,2020
Kentucky,10-13-2020,81691,1269,10,13,2020
Louisiana,10-13-2020,172801,5679,10,13,2020
Maine,10-13-2020,5780,143,10,13,2020
Maryland,10-13-2020,132343,4012,10,13,2020
Massachusetts,10-13-2020,140412,8510,10,13,2020
Michigan,10-13-2020,152862,7255,10,13,2020
Minnesota,10-13-2020,114574,2204,10,13,2020
Mississippi,10-13-2020,105941,3115,10,13,2020
Missouri,10-13-2020,151103,2437,10,13,2020
Montana,10-13-2020,19611,217,10,13,2020
Nebraska,10-13-2020,53543,527,10,13,2020
Nevada,10-13-2020,86835,1674,10,13,2020
New Hampshire,10-13-2020,9279,456,10,13,2020
New Jersey,10-13-2020,221935,16182,10,13,2020
New Mexico,10-13-2020,33713,918,10,13,2020
New York,10-13-2020,480129,33320,10,13,2020
North Carolina,10-13-2020,234481,3816,10,13,2020
North Dakota,10-13-2020,28778,357,10,13,2020
Northern Mariana Islands,10-13-2020,77,2,10,13,2020
Ohio,10-13-2020,171626,4731,10,13,2020
Oklahoma,10-13-2020,101493,1119,10,13,2020
Oregon,10-13-2020,37780,605,10,13,2020
Pennsylvania,10-13-2020,179469,8364,10,13,2020
Puerto Rico,10-13-2020,54540,738,10,13,2020
Rhode Island,10-13-2020,26960,1166,10,13,2020
South Carolina,10-13-2020,158883,3576,10,13,2020
South Dakota,10-13-2020,29339,288,10,13,2020
Tennessee,10-13-2020,216935,2797,10,13,2020
Texas,10-13-2020,830269,17427,10,13,2020
Utah,10-13-2020,87819,522,10,13,2020
Vermont,10-13-2020,1886,58,10,13,2020
Virgin Islands,10-13-2020,1328,20,10,13,2020
Virginia,10-13-2020,160805,3372,10,13,2020
Washington,10-13-2020,97240,2187,10,13,2020
West Virginia,10-13-2020,18557,390,10,13,2020
Wisconsin,10-13-2020,155471,1508,10,13,2020
Wyoming,10-13-2020,7964,57,10,13,2020
Alabama,12-23-2020,334569,4587,12,23,2020
Alaska,12-23-2020,44852,197,12,23,2020
American Samoa,12-23-2020,0,0,12,23,2020
Arizona,12-23-2020,473273,8179,12,23,2020
Arkansas,12-23-2020,207941,3376,12,23,2020
California,12-23-2020,2075985,23466,12,23,2020
Colorado,12-23-2020,344023,5242,12,23,2020
Connecticut,12-23-2020,170705,5736,12,23,2020
Delaware,12-23-2020,52235,989,12,23,2020
Diamond Princess,12-23-2020,49,0,12,23,2020
District of Columbia,12-23-2020,27226,751,12,23,2020
Florida,12-23-2020,1234399,20874,12,23,2020
Georgia,12-23-2020,608290,10519,12,23,2020
Grand Princess,12-23-2020,103,3,12,23,2020
Guam,12-23-2020,7257,121,12,23,2020
Hawaii,12-23-2020,21015,285,12,23,2020
Idaho,12-23-2020,133985,1324,12,23,2020
Illinois,12-23-2020,918070,16842,12,23,2020
Indiana,12-23-2020,476538,8658,12,23,2020
Iowa,12-23-2020,272112,3667,12,23,2020
Kansas,12-23-2020,212233,2505,12,23,2020
Kentucky,12-23-2020,250279,2466,12,23,2020
Louisiana,12-23-2020,293934,7226,12,23,2020
Maine,12-23-2020,20491,311,12,23,2020
Maryland,12-23-2020,257862,5568,12,23,2020
Massachusetts,12-23-2020,335988,10063,12,23,2020
Michigan,12-23-2020,508449,12415,12,23,2020
Minnesota,12-23-2020,402519,5030,12,23,2020
Mississippi,12-23-2020,200325,4533,12,23,2020
Missouri,12-23-2020,414769,5435,12,23,2020
Montana,12-23-2020,78522,914,12,23,2020
Nebraska,12-23-2020,159662,1561,12,23,2020
Nevada,12-23-2020,209962,2869,12,23,2020
New Hampshire,12-23-2020,38872,677,12,23,2020
New Jersey,12-23-2020,491341,18466,12,23,2020
New Mexico,12-23-2020,133242,2243,12,23,2020
New York,12-23-2020,886813,36697,12,23,2020
North Carolina,12-23-2020,494511,6360,12,23,2020
North Dakota,12-23-2020,90344,1243,12,23,2020
Northern Mariana Islands,12-23-2020,118,2,12,23,2020
Ohio,12-23-2020,644822,12320,12,23,2020
Oklahoma,12-23-2020,269417,2283,12,23,2020
