Province_State,Old_Date,Confirmed,Deaths,Month,Day,Year,Date
Utah,03-17-2022,926322,4556,03,17,2022,2022-03-17
Vermont,03-17-2022,114709,611,03,17,2022,2022-03-17
Virgin Islands,03-17-2022,15575,110,03,17,2022,2022-03-17
Virginia,03-17-2022,1658568,19430,03,17,2022,2022-03-17
Washington,03-17-2022,1442947,12273,03,17,2022,2022-03-17
West Virginia,03-17-2022,496182,6635,03,17,2022,2022-03-17
Wisconsin,03-17-2022,1579906,13901,03,17,2022,2022-03-17
Wyoming,03-17-2022,155815,1769,03,17,2022,2022-03-17
Alabama,03-16-2022,1290165,18944,03,16,2022,2022-03-16
Alaska,03-16-2022,244386,1202,03,16,2022,2022-03-16
American Samoa,03-16-2022,779,0,03,16,2022,2022-03-16
Arizona,03-16-2022,1987318,28547,03,16,2022,2022-03-16
Arkansas,03-16-2022,827709,10999,03,16,2022,2022-03-16
California,03-16-2022,9052344,87644,03,16,2022,2022-03-16
Colorado,03-16-2022,1416197,12440,03,16,2022,2022-03-16
Connecticut,03-16-2022,731128,10677,03,16,2022,2022-03-16
Delaware,03-16-2022,258347,2812,03,16,2022,2022-03-16
Diamond Princess,03-16-2022,49,0,03,16,2022,2022-03-16
District of Columbia,03-16-2022,135575,1327,03,16,2022,2022-03-16
Florida,03-16-2022,5868263,72246,03,16,2022,2022-03-16
Georgia,03-16-2022,2480368,36367,03,16,2022,2022-03-16
Grand Princess,03-16-2022,103,3,03,16,2022,2022-03-16
Guam,03-16-2022,46593,339,03,16,2022,2022-03-16
Hawaii,03-16-2022,238764,1368,03,16,2022,2022-03-16
Idaho,03-16-2022,440783,4831,03,16,2022,2022-03-16
Illinois,03-16-2022,3050650,37417,03,16,2022,2022-03-16
Indiana,03-16-2022,1687920,23229,03,16,2022,2022-03-16
Iowa,03-16-2022,757265,9349,03,16,2022,2022-03-16
Kansas,03-16-2022,769319,8088,03,16,2022,2022-03-16
Kentucky,03-16-2022,1288706,14097,03,16,2022,2022-03-16
Louisiana,03-16-2022,1230609,16960,03,16,2022,2022-03-16
Maine,03-16-2022,232953,2167,03,16,2022,2022-03-16
Maryland,03-16-2022,1007372,14280,03,16,2022,2022-03-16
Massachusetts,03-16-2022,1684036,20012,03,16,2022,2022-03-16
Michigan,03-16-2022,2375430,35353,03,16,2022,2022-03-16
Minnesota,03-16-2022,1423683,12512,03,16,2022,2022-03-16
Mississippi,03-16-2022,793201,12308,03,16,2022,2022-03-16
Missouri,03-16-2022,1410021,19856,03,16,2022,2022-03-16
Montana,03-16-2022,271948,3228,03,16,2022,2022-03-16
Nebraska,03-16-2022,477109,4044,03,16,2022,2022-03-16
Nevada,03-16-2022,710848,9948,03,16,2022,2022-03-16
New Hampshire,03-16-2022,300692,2428,03,16,2022,2022-03-16
New Jersey,03-16-2022,2184240,33136,03,16,2022,2022-03-16
New Mexico,03-16-2022,515818,7116,03,16,2022,2022-03-16
New York,03-16-2022,4954524,67764,03,16,2022,2022-03-16
North Carolina,03-16-2022,2612382,22966,03,16,2022,2022-03-16
North Dakota,03-16-2022,239125,2229,03,16,2022,2022-03-16
Northern Mariana Islands,03-16-2022,10575,31,03,16,2022,2022-03-16
Ohio,03-16-2022,2663835,38350,03,16,2022,2022-03-16
Oklahoma,03-16-2022,1026650,15053,03,16,2022,2022-03-16
Oregon,03-16-2022,700660,6933,03,16,2022,2022-03-16
Pennsylvania,03-16-2022,2772116,43962,03,16,2022,2022-03-16
Puerto Rico,03-16-2022,476848,4152,03,16,2022,2022-03-16
Rhode Island,03-16-2022,358637,3427,03,16,2022,2022-03-16
South Carolina,03-16-2022,1465739,17380,03,16,2022,2022-03-16
South Dakota,03-16-2022,236750,2870,03,16,2022,2022-03-16
Tennessee,03-16-2022,2014614,25377,03,16,2022,2022-03-16
Texas,03-16-2022,6652879,86489,03,16,2022,2022-03-16
Utah,03-16-2022,926149,4553,03,16,2022,2022-03-16
Vermont,03-16-2022,114535,609,03,16,2022,2022-03-16
Virgin Islands,03-16-2022,15572,109,03,16,2022,2022-03-16
Virginia,03-16-2022,1657409,19392,03,16,2022,2022-03-16
Washington,03-16-2022,1440633,12219,03,16,2022,2022-03-16
West Virginia,03-16-2022,495960,6622,03,16,2022,2022-03-16
Wisconsin,03-16-2022,1579385,13868,03,16,2022,2022-03-16
Wyoming,03-16-2022,155815,1769,03,16,2022,2022-03-16
Alabama,01-18-2022,1071264,16734,01,18,2022,2022-01-18
Alaska,01-18-2022,178618,987,01,18,2022,2022-01-18
American Samoa,01-18-2022,10,0,01,18,2022,2022-01-18
Arizona,01-18-2022,1645694,25395,01,18,2022,2022-01-18
Arkansas,01-18-2022,687989,9452,01,18,2022,2022-01-18
California,01-18-2022,7302627,77929,01,18,2022,2022-01-18
Colorado,01-18-2022,1277202,11640,01,18,2022,2022-01-18
Connecticut,01-18-2022,657680,9564,01,18,2022,2022-01-18
Delaware,01-18-2022,230876,2424,01,18,2022,2022-01-18
Diamond Princess,01-18-2022,49,0,01,18,2022,2022-01-18
District of Columbia,01-18-2022,125707,1260,01,18,2022,2022-01-18
Florida,01-18-2022,5153539,63455,01,18,2022,2022-01-18
Georgia,01-18-2022,2160539,32030,01,18,2022,2022-01-18
Grand Princess,01-18-2022,103,3,01,18,2022,2022-01-18
Guam,01-18-2022,24218,274,01,18,2022,2022-01-18
Hawaii,01-18-2022,180838,1126,01,18,2022,2022-01-18
Idaho,01-18-2022,344412,4282,01,18,2022,2022-01-18
Illinois,01-18-2022,2682991,32783,01,18,2022,2022-01-18
Indiana,01-18-2022,1474289,20385,01,18,2022,2022-01-18
Iowa,01-18-2022,657146,8201,01,18,2022,2022-01-18
Kansas,01-18-2022,621491,7163,01,18,2022,2022-01-18
Kentucky,01-18-2022,1014703,12614,01,18,2022,2022-01-18
Louisiana,01-18-2022,1025748,15195,01,18,2022,2022-01-18
Maine,01-18-2022,161395,1658,01,18,2022,2022-01-18
Maryland,01-18-2022,929187,12786,01,18,2022,2022-01-18
Massachusetts,01-18-2022,1487277,17414,01,18,2022,2022-01-18
Michigan,01-18-2022,1984056,30709,01,18,2022,2022-01-18
Minnesota,01-18-2022,1148888,11140,01,18,2022,2022-01-18
Mississippi,01-18-2022,657084,10642,01,18,2022,2022-01-18
Missouri,01-18-2022,1209665,16846,01,18,2022,2022-01-18
Montana,01-18-2022,215988,2957,01,18,2022,2022-01-18
Nebraska,01-18-2022,396990,3543,01,18,2022,2022-01-18
Nevada,01-18-2022,570616,8653,01,18,2022,2022-01-18
New Hampshire,01-18-2022,250616,2085,01,18,2022,2022-01-18
New Jersey,01-18-2022,2014702,30170,01,18,2022,2022-01-18
New Mexico,01-18-2022,420192,6177,01,18,2022,2022-01-18
New York,01-18-2022,4571356,62407,01,18,2022,2022-01-18
North Carolina,01-18-2022,2130403,20000,01,18,2022,2022-01-18
North Dakota,01-18-2022,202233,2093,01,18,2022,2022-01-18
Northern Mariana Islands,01-18-2022,4014,21,01,18,2022,2022-01-18
Ohio,01-18-2022,2418722,34639,01,18,2022,2022-01-18
Oklahoma,01-18-2022,842996,12888,01,18,2022,2022-01-18
Oregon,01-18-2022,541415,5892,01,18,2022,2022-01-18
Pennsylvania,01-18-2022,2490929,38655,01,18,2022,2022-01-18
Puerto Rico,01-18-2022,419350,3542,01,18,2022,2022-01-18
Rhode Island,01-18-2022,317344,3200,01,18,2022,2022-01-18
South Carolina,01-18-2022,1225570,15015,01,18,2022,2022-01-18
South Dakota,01-18-2022,203137,2559,01,18,2022,2022-01-18
Tennessee,01-18-2022,1688929,21705,01,18,2022,2022-01-18
Texas,01-18-2022,5650130,77304,01,18,2022,2022-01-18
Utah,01-18-2022,790216,3979,01,18,2022,2022-01-18
Vermont,01-18-2022,92198,499,01,18,2022,2022-01-18
Virgin Islands,01-18-2022,13901,94,01,18,2022,2022-01-18
Virginia,01-18-2022,1407403,15822,01,18,2022,2022-01-18
Washington,01-18-2022,1105622,10230,01,18,2022,2022-01-18
West Virginia,01-18-2022,392737,5561,01,18,2022,2022-01-18
Wisconsin,01-18-2022,1400338,11755,01,18,2022,2022-01-18
Wyoming,01-18-2022,130553,1601,01,18,2022,2022-01-18
Alabama,01-19-2022,1088370,16756,01,19,2022,2022-01-19
Alaska,01-19-2022,188812,1051,01,19,2022,2022-01-19
American Samoa,01-19-2022,10,0,01,19,2022,2022-01-19
Arizona,01-19-2022,1666191,25416,01,19,2022,2022-01-19
Arkansas,01-19-2022,702483,9462,01,19,2022,2022-01-19
California,01-19-2022,7430616,78020,01,19,2022,2022-01-19
Colorado,01-19-2022,1289702,11676,01,19,2022,2022-01-19
Connecticut,01-19-2022,662425,9670,01,19,2022,2022-01-19
Delaware,01-19-2022,232132,2440,01,19,2022,2022-01-19
Diamond Princess,01-19-2022,49,0,01,19,2022,2022-01-19
District of Columbia,01-19-2022,126187,1263,01,19,2022,2022-01-19
Florida,01-19-2022,5196718,63458,01,19,2022,2022-01-19
Georgia,01-19-2022,2188320,32072,01,19,2022,2022-01-19
Grand Princess,01-19-2022,103,3,01,19,2022,2022-01-19
Guam,01-19-2022,25033,276,01,19,2022,2022-01-19
Hawaii,01-19-2022,184767,1126,01,19,2022,2022-01-19
Idaho,01-19-2022,348949,4292,01,19,2022,2022-01-19
Illinois,01-19-2022,2709479,33011,01,19,2022,2022-01-19
Indiana,01-19-2022,1490496,20500,01,19,2022,2022-01-19
Iowa,01-19-2022,664910,8317,01,19,2022,2022-01-19
Kansas,01-19-2022,658889,7293,01,19,2022,2022-01-19
Kentucky,01-19-2022,1027069,12639,01,19,2022,2022-01-19
Louisiana,01-19-2022,1037249,15246,01,19,2022,2022-01-19
Maine,01-19-2022,162940,1688,01,19,2022,2022-01-19
Maryland,01-19-2022,933540,12866,01,19,2022,2022-01-19
Massachusetts,01-19-2022,1503398,17614,01,19,2022,2022-01-19
Michigan,01-19-2022,2082983,31275,01,19,2022,2022-01-19
Minnesota,01-19-2022,1193504,11177,01,19,2022,2022-01-19
Mississippi,01-19-2022,665544,10690,01,19,2022,2022-01-19
Missouri,01-19-2022,1224211,16996,01,19,2022,2022-01-19
Montana,01-19-2022,218047,2964,01,19,2022,2022-01-19
Nebraska,01-19-2022,402489,3548,01,19,2022,2022-01-19
Nevada,01-19-2022,601682,8687,01,19,2022,2022-01-19
New Hampshire,01-19-2022,251441,2109,01,19,2022,2022-01-19
New Jersey,01-19-2022,2025616,30315,01,19,2022,2022-01-19
New Mexico,01-19-2022,425920,6205,01,19,2022,2022-01-19
New York,01-19-2022,4594182,62672,01,19,2022,2022-01-19
North Carolina,01-19-2022,2147777,20037,01,19,2022,2022-01-19
North Dakota,01-19-2022,205282,2102,01,19,2022,2022-01-19
Northern Mariana Islands,01-19-2022,4067,21,01,19,2022,2022-01-19
Ohio,01-19-2022,2439205,34789,01,19,2022,2022-01-19
Oklahoma,01-19-2022,852997,12927,01,19,2022,2022-01-19
Oregon,01-19-2022,549942,5908,01,19,2022,2022-01-19
Pennsylvania,01-19-2022,2506602,38767,01,19,2022,2022-01-19
Puerto Rico,01-19-2022,423655,3563,01,19,2022,2022-01-19
Rhode Island,01-19-2022,320617,3215,01,19,2022,2022-01-19
South Carolina,01-19-2022,1236732,15029,01,19,2022,2022-01-19
South Dakota,01-19-2022,211885,2573,01,19,2022,2022-01-19
Tennessee,01-19-2022,1710991,21774,01,19,2022,2022-01-19
Texas,01-19-2022,5706523,77459,01,19,2022,2022-01-19
Utah,01-19-2022,802780,3997,01,19,2022,2022-01-19
Vermont,01-19-2022,93492,507,01,19,2022,2022-01-19
Virgin Islands,01-19-2022,14028,94,01,19,2022,2022-01-19
Virginia,01-19-2022,1419883,15835,01,19,2022,2022-01-19
Washington,01-19-2022,1119228,10230,01,19,2022,2022-01-19
West Virginia,01-19-2022,396343,5576,01,19,2022,2022-01-19
Wisconsin,01-19-2022,1415098,11825,01,19,2022,2022-01-19
Wyoming,01-19-2022,132145,1601,01,19,2022,2022-01-19
Alabama,04-05-2022,1296129,19362,04,05,2022,2022-04-05
Alaska,04-05-2022,247739,1228,04,05,2022,2022-04-05
American Samoa,04-05-2022,4738,7,04,05,2022,2022-04-05
Arizona,04-05-2022,2007180,29268,04,05,2022,2022-04-05
Arkansas,04-05-2022,833265,11290,04,05,2022,2022-04-05
California,04-05-2022,9117827,88994,04,05,2022,2022-04-05
Colorado,04-05-2022,1422781,12477,04,05,2022,2022-04-05
Connecticut,04-05-2022,738976,10793,04,05,2022,2022-04-05
Delaware,04-05-2022,260024,2871,04,05,2022,2022-04-05
Diamond Princess,04-05-2022,49,0,04,05,2022,2022-04-05
District of Columbia,04-05-2022,136886,1333,04,05,2022,2022-04-05
Florida,04-05-2022,5885004,73411,04,05,2022,2022-04-05
Georgia,04-05-2022,2501688,37177,04,05,2022,2022-04-05
Grand Princess,04-05-2022,103,3,04,05,2022,2022-04-05
Guam,04-05-2022,47429,352,04,05,2022,2022-04-05
Hawaii,04-05-2022,240778,1379,04,05,2022,2022-04-05
Idaho,04-05-2022,444499,4887,04,05,2022,2022-04-05
Illinois,04-05-2022,3074439,37725,04,05,2022,2022-04-05
Indiana,04-05-2022,1691874,23438,04,05,2022,2022-04-05
Iowa,04-05-2022,759175,9445,04,05,2022,2022-04-05
Kansas,04-05-2022,770504,8395,04,05,2022,2022-04-05
Kentucky,04-05-2022,1316355,15028,04,05,2022,2022-04-05
Louisiana,04-05-2022,1233008,17154,04,05,2022,2022-04-05
Maine,04-05-2022,236709,2207,04,05,2022,2022-04-05
Maryland,04-05-2022,1013696,14363,04,05,2022,2022-04-05
Massachusetts,04-05-2022,1704668,20134,04,05,2022,2022-04-05
Michigan,04-05-2022,2389506,35706,04,05,2022,2022-04-05
Minnesota,04-05-2022,1431643,12649,04,05,2022,2022-04-05
Mississippi,04-05-2022,795298,12407,04,05,2022,2022-04-05
Missouri,04-05-2022,1416902,20168,04,05,2022,2022-04-05
Montana,04-05-2022,272727,3249,04,05,2022,2022-04-05
Nebraska,04-05-2022,477893,4164,04,05,2022,2022-04-05
Nevada,04-05-2022,713129,10091,04,05,2022,2022-04-05
New Hampshire,04-05-2022,302541,2452,04,05,2022,2022-04-05
New Jersey,04-05-2022,2206255,33264,04,05,2022,2022-04-05
New Mexico,04-05-2022,518557,7315,04,05,2022,2022-04-05
New York,04-05-2022,5012350,68015,04,05,2022,2022-04-05
North Carolina,04-05-2022,2633131,23239,04,05,2022,2022-04-05
North Dakota,04-05-2022,239757,2246,04,05,2022,2022-04-05
Northern Mariana Islands,04-05-2022,11158,33,04,05,2022,2022-04-05
Ohio,04-05-2022,2672801,38533,04,05,2022,2022-04-05
Oklahoma,04-05-2022,1035301,15520,04,05,2022,2022-04-05
Oregon,04-05-2022,704515,7147,04,05,2022,2022-04-05
Pennsylvania,04-05-2022,2784487,44348,04,05,2022,2022-04-05
Puerto Rico,04-05-2022,483024,4171,04,05,2022,2022-04-05
Rhode Island,04-05-2022,362267,3523,04,05,2022,2022-04-05
South Carolina,04-05-2022,1469706,17650,04,05,2022,2022-04-05
South Dakota,04-05-2022,237109,2883,04,05,2022,2022-04-05
Tennessee,04-05-2022,2019459,25863,04,05,2022,2022-04-05
Texas,04-05-2022,6724611,87342,04,05,2022,2022-04-05
Utah,04-05-2022,927922,4714,04,05,2022,2022-04-05
Vermont,04-05-2022,117309,620,04,05,2022,2022-04-05
Virgin Islands,04-05-2022,15708,111,04,05,2022,2022-04-05
Virginia,04-05-2022,1672450,19754,04,05,2022,2022-04-05
Washington,04-05-2022,1458424,12515,04,05,2022,2022-04-05
West Virginia,04-05-2022,498104,6744,04,05,2022,2022-04-05
Wisconsin,04-05-2022,1587255,14334,04,05,2022,2022-04-05
Wyoming,04-05-2022,156264,1796,04,05,2022,2022-04-05
Alabama,04-04-2022,1295892,19334,04,04,2022,2022-04-04
Alaska,04-04-2022,247739,1228,04,04,2022,2022-04-04
American Samoa,04-04-2022,4535,7,04,04,2022,2022-04-04
Arizona,04-04-2022,2007180,29268,04,04,2022,2022-04-04
Arkansas,04-04-2022,833163,11280,04,04,2022,2022-04-04
California,04-04-2022,9115269,88895,04,04,2022,2022-04-04
Colorado,04-04-2022,1422342,12476,04,04,2022,2022-04-04
Connecticut,04-04-2022,738544,10779,04,04,2022,2022-04-04
Delaware,04-04-2022,259977,2870,04,04,2022,2022-04-04
Diamond Princess,04-04-2022,49,0,04,04,2022,2022-04-04
District of Columbia,04-04-2022,136886,1333,04,04,2022,2022-04-04
Florida,04-04-2022,5885004,73409,04,04,2022,2022-04-04
Georgia,04-04-2022,2501271,37127,04,04,2022,2022-04-04
Grand Princess,04-04-2022,103,3,04,04,2022,2022-04-04
Guam,04-04-2022,47386,350,04,04,2022,2022-04-04
Hawaii,04-04-2022,240778,1379,04,04,2022,2022-04-04
Idaho,04-04-2022,444423,4883,04,04,2022,2022-04-04
Illinois,04-04-2022,3072641,37690,04,04,2022,2022-04-04
Indiana,04-04-2022,1691874,23438,04,04,2022,2022-04-04
Iowa,04-04-2022,759048,9445,04,04,2022,2022-04-04
Kansas,04-04-2022,770504,8395,04,04,2022,2022-04-04
Kentucky,04-04-2022,1316355,15028,04,04,2022,2022-04-04
Louisiana,04-04-2022,1232762,17146,04,04,2022,2022-04-04
Maine,04-04-2022,236258,2202,04,04,2022,2022-04-04
Maryland,04-04-2022,1013396,14361,04,04,2022,2022-04-04
Massachusetts,04-04-2022,1703457,20121,04,04,2022,2022-04-04
Michigan,04-04-2022,2389506,35706,04,04,2022,2022-04-04
Minnesota,04-04-2022,1430556,12645,04,04,2022,2022-04-04
Mississippi,04-04-2022,795164,12402,04,04,2022,2022-04-04
Missouri,04-04-2022,1416838,20166,04,04,2022,2022-04-04
Montana,04-04-2022,272679,3249,04,04,2022,2022-04-04
Nebraska,04-04-2022,477724,4162,04,04,2022,2022-04-04
Nevada,04-04-2022,713129,10091,04,04,2022,2022-04-04
New Hampshire,04-04-2022,302541,2452,04,04,2022,2022-04-04
New Jersey,04-04-2022,2204645,33259,04,04,2022,2022-04-04
New Mexico,04-04-2022,518470,7293,04,04,2022,2022-04-04
New York,04-04-2022,5010041,68007,04,04,2022,2022-04-04
North Carolina,04-04-2022,2632557,23236,04,04,2022,2022-04-04
North Dakota,04-04-2022,239703,2232,04,04,2022,2022-04-04
Northern Mariana Islands,04-04-2022,11158,33,04,04,2022,2022-04-04
Ohio,04-04-2022,2672801,38527,04,04,2022,2022-04-04
Oklahoma,04-04-2022,1033258,15520,04,04,2022,2022-04-04
Oregon,04-04-2022,704515,7147,04,04,2022,2022-04-04
Pennsylvania,04-04-2022,2783690,44316,04,04,2022,2022-04-04
Puerto Rico,04-04-2022,482959,4170,04,04,2022,2022-04-04
Rhode Island,04-04-2022,362000,3522,04,04,2022,2022-04-04
South Carolina,04-04-2022,1468140,17591,04,04,2022,2022-04-04
South Dakota,04-04-2022,237109,2883,04,04,2022,2022-04-04
Tennessee,04-04-2022,2019139,25781,04,04,2022,2022-04-04
Texas,04-04-2022,6721387,87315,04,04,2022,2022-04-04
Utah,04-04-2022,927922,4714,04,04,2022,2022-04-04
Vermont,04-04-2022,117160,619,04,04,2022,2022-04-04
Virgin Islands,04-04-2022,15673,111,04,04,2022,2022-04-04
Virginia,04-04-2022,1671423,19720,04,04,2022,2022-04-04
Washington,04-04-2022,1458424,12515,04,04,2022,2022-04-04
West Virginia,04-04-2022,498035,6839,04,04,2022,2022-04-04
Wisconsin,04-04-2022,1586767,14316,04,04,2022,2022-04-04
Wyoming,04-04-2022,156167,1791,04,04,2022,2022-04-04
Alabama,12-03-2022,1549285,20652,12,03,2022,2022-12-03
Alaska,12-03-2022,299869,1436,12,03,2022,2022-12-03
American Samoa,12-03-2022,8263,34,12,03,2022,2022-12-03
Arizona,12-03-2022,2337547,31751,12,03,2022,2022-12-03
Arkansas,12-03-2022,970857,12585,12,03,2022,2022-12-03
California,12-03-2022,11562010,97523,12,03,2022,2022-12-03
Colorado,12-03-2022,1711047,13632,12,03,2022,2022-12-03
Connecticut,12-03-2022,929249,11587,12,03,2022,2022-12-03
Delaware,12-03-2022,317405,3172,12,03,2022,2022-12-03
Diamond Princess,12-03-2022,49,0,12,03,2022,2022-12-03
District of Columbia,12-03-2022,171608,1407,12,03,2022,2022-12-03
Florida,12-03-2022,7270410,83201,12,03,2022,2022-12-03
Georgia,12-03-2022,2943519,41070,12,03,2022,2022-12-03
Grand Princess,12-03-2022,103,3,12,03,2022,2022-12-03
Guam,12-03-2022,59424,409,12,03,2022,2022-12-03
Hawaii,12-03-2022,367352,1737,12,03,2022,2022-12-03
Idaho,12-03-2022,506232,5268,12,03,2022,2022-12-03
Illinois,12-03-2022,3885398,40339,12,03,2022,2022-12-03
Indiana,12-03-2022,1965757,25164,12,03,2022,2022-12-03
Iowa,12-03-2022,873597,10294,12,03,2022,2022-12-03
Kansas,12-03-2022,901696,9679,12,03,2022,2022-12-03
Kentucky,12-03-2022,1635283,17502,12,03,2022,2022-12-03
Louisiana,12-03-2022,1473092,18274,12,03,2022,2022-12-03
Maine,12-03-2022,302065,2728,12,03,2022,2022-12-03
Maryland,12-03-2022,1290858,15748,12,03,2022,2022-12-03
Massachusetts,12-03-2022,2115549,22488,12,03,2022,2022-12-03
Michigan,12-03-2022,2938443,40085,12,03,2022,2022-12-03
Minnesota,12-03-2022,1713190,14094,12,03,2022,2022-12-03
Mississippi,12-03-2022,940023,13036,12,03,2022,2022-12-03
Missouri,12-03-2022,1701414,22038,12,03,2022,2022-12-03
Montana,12-03-2022,319023,3600,12,03,2022,2022-12-03
Nebraska,12-03-2022,543135,4663,12,03,2022,2022-12-03
Nevada,12-03-2022,864406,11630,12,03,2022,2022-12-03
New Hampshire,12-03-2022,361890,2823,12,03,2022,2022-12-03
New Jersey,12-03-2022,2854044,35161,12,03,2022,2022-12-03
New Mexico,12-03-2022,647984,8702,12,03,2022,2022-12-03
New York,12-03-2022,6401124,74050,12,03,2022,2022-12-03
North Carolina,12-03-2022,3275343,27371,12,03,2022,2022-12-03
North Dakota,12-03-2022,277518,2232,12,03,2022,2022-12-03
Northern Mariana Islands,12-03-2022,13212,41,12,03,2022,2022-12-03
Ohio,12-03-2022,3243850,40835,12,03,2022,2022-12-03
Oklahoma,12-03-2022,1225997,17271,12,03,2022,2022-12-03
Oregon,12-03-2022,924632,8864,12,03,2022,2022-12-03
Pennsylvania,12-03-2022,3360797,48387,12,03,2022,2022-12-03
Puerto Rico,12-03-2022,1016953,5391,12,03,2022,2022-12-03
Rhode Island,12-03-2022,437972,3746,12,03,2022,2022-12-03
South Carolina,12-03-2022,1738379,18711,12,03,2022,2022-12-03
South Dakota,12-03-2022,268797,3099,12,03,2022,2022-12-03
Tennessee,12-03-2022,2398995,28405,12,03,2022,2022-12-03
Texas,12-03-2022,8088571,91203,12,03,2022,2022-12-03
Utah,12-03-2022,1063268,5127,12,03,2022,2022-12-03
Vermont,12-03-2022,146777,770,12,03,2022,2022-12-03
Virgin Islands,12-03-2022,23545,125,12,03,2022,2022-12-03
Virginia,12-03-2022,2153223,22457,12,03,2022,2022-12-03
Washington,12-03-2022,1859858,14705,12,03,2022,2022-12-03
West Virginia,12-03-2022,615332,7627,12,03,2022,2022-12-03
Wisconsin,12-03-2022,1929325,15624,12,03,2022,2022-12-03
Wyoming,12-03-2022,180925,1938,12,03,2022,2022-12-03
Alabama,12-02-2022,1549285,20652,12,02,2022,2022-12-02
Alaska,12-02-2022,299869,1436,12,02,2022,2022-12-02
American Samoa,12-02-2022,8263,34,12,02,2022,2022-12-02
Arizona,12-02-2022,2337547,31751,12,02,2022,2022-12-02
Arkansas,12-02-2022,970396,12578,12,02,2022,2022-12-02
California,12-02-2022,11561562,97523,12,02,2022,2022-12-02
Colorado,12-02-2022,1711047,13632,12,02,2022,2022-12-02
Connecticut,12-02-2022,928712,11587,12,02,2022,2022-12-02
Delaware,12-02-2022,317405,3172,12,02,2022,2022-12-02
Diamond Princess,12-02-2022,49,0,12,02,2022,2022-12-02
District of Columbia,12-02-2022,171608,1407,12,02,2022,2022-12-02
Florida,12-02-2022,7270410,83201,12,02,2022,2022-12-02
Georgia,12-02-2022,2943519,41070,12,02,2022,2022-12-02
Grand Princess,12-02-2022,103,3,12,02,2022,2022-12-02
Guam,12-02-2022,59424,409,12,02,2022,2022-12-02
Hawaii,12-02-2022,367352,1737,12,02,2022,2022-12-02
Idaho,12-02-2022,506232,5268,12,02,2022,2022-12-02
Illinois,12-02-2022,3885398,40339,12,02,2022,2022-12-02
Indiana,12-02-2022,1965757,25164,12,02,2022,2022-12-02
Iowa,12-02-2022,873597,10294,12,02,2022,2022-12-02
Kansas,12-02-2022,901696,9679,12,02,2022,2022-12-02
Kentucky,12-02-2022,1635283,17502,12,02,2022,2022-12-02
Louisiana,12-02-2022,1473092,18274,12,02,2022,2022-12-02
Maine,12-02-2022,301931,2724,12,02,2022,2022-12-02
Maryland,12-02-2022,1290858,15748,12,02,2022,2022-12-02
Massachusetts,12-02-2022,2115549,22488,12,02,2022,2022-12-02
Michigan,12-02-2022,2938443,40085,12,02,2022,2022-12-02
Minnesota,12-02-2022,1713190,14094,12,02,2022,2022-12-02
Mississippi,12-02-2022,940023,13036,12,02,2022,2022-12-02
Missouri,12-02-2022,1701414,22038,12,02,2022,2022-12-02
Montana,12-02-2022,319023,3600,12,02,2022,2022-12-02
Nebraska,12-02-2022,543135,4663,12,02,2022,2022-12-02
Nevada,12-02-2022,864406,11630,12,02,2022,2022-12-02
New Hampshire,12-02-2022,361890,2823,12,02,2022,2022-12-02
New Jersey,12-02-2022,2854044,35161,12,02,2022,2022-12-02
New Mexico,12-02-2022,647984,8702,12,02,2022,2022-12-02
New York,12-02-2022,6397825,74050,12,02,2022,2022-12-02
North Carolina,12-02-2022,3275343,27371,12,02,2022,2022-12-02
North Dakota,12-02-2022,277493,2232,12,02,2022,2022-12-02
Northern Mariana Islands,12-02-2022,13212,41,12,02,2022,2022-12-02
Ohio,12-02-2022,3243850,40825,12,02,2022,2022-12-02
Oklahoma,12-02-2022,1225997,17271,12,02,2022,2022-12-02
Oregon,12-02-2022,924632,8864,12,02,2022,2022-12-02
Pennsylvania,12-02-2022,3360797,48387,12,02,2022,2022-12-02
Puerto Rico,12-02-2022,1015497,5383,12,02,2022,2022-12-02
Rhode Island,12-02-2022,437972,3746,12,02,2022,2022-12-02
South Carolina,12-02-2022,1738379,18711,12,02,2022,2022-12-02
South Dakota,12-02-2022,268797,3099,12,02,2022,2022-12-02
Tennessee,12-02-2022,2398323,28405,12,02,2022,2022-12-02
Texas,12-02-2022,8088478,91203,12,02,2022,2022-12-02
Utah,12-02-2022,1063268,5127,12,02,2022,2022-12-02
Vermont,12-02-2022,146777,770,12,02,2022,2022-12-02
Virgin Islands,12-02-2022,23545,125,12,02,2022,2022-12-02
Virginia,12-02-2022,2153223,22457,12,02,2022,2022-12-02
Washington,12-02-2022,1859858,14705,12,02,2022,2022-12-02
West Virginia,12-02-2022,615332,7627,12,02,2022,2022-12-02
Wisconsin,12-02-2022,1929325,15624,12,02,2022,2022-12-02
Wyoming,12-02-2022,180925,1938,12,02,2022,2022-12-02
Alabama,08-13-2022,1449812,20026,08,13,2022,2022-08-13
Alaska,08-13-2022,289032,1330,08,13,2022,2022-08-13
American Samoa,08-13-2022,8042,33,08,13,2022,2022-08-13
Arizona,08-13-2022,2224964,30901,08,13,2022,2022-08-13
Arkansas,08-13-2022,916624,11822,08,13,2022,2022-08-13
California,08-13-2022,10911229,94031,08,13,2022,2022-08-13
Colorado,08-13-2022,1617358,13116,08,13,2022,2022-08-13
Connecticut,08-13-2022,864525,11164,08,13,2022,2022-08-13
Delaware,08-13-2022,298262,3036,08,13,2022,2022-08-13
Diamond Princess,08-13-2022,49,0,08,13,2022,2022-08-13
